buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm
2006,11.18,집합,판매,개인,,,"5,350",18,6,2026,직거래,,,48-2,일반상업,,11110,종로구,,개인,인의동
2007,36.69,집합,판매,개인,,,"22,000",5,6,2026,직거래,,,24,일반상업,,11110,종로구,,개인,종로1가
1969,882.55,일반,제1종근린생활,법인,,,"665,600",10,6,2026,중개거래,서울 강남구,,9*,일반상업,257.8,11110,종로구,,개인,낙원동
2011,927.14,일반,제2종근린생활,법인,,,"820,000",9,6,2026,중개거래,서울 강동구,,3*,제2종일반주거,270.7,11110,종로구,,법인,이화동
2005,42.87,집합,숙박,개인,,,"47,500",11,6,2026,중개거래,서울 종로구,6,85,일반상업,,11110,종로구,,개인,수송동
2000,13007.82,일반,업무,법인,,,"10,800,000",12,6,2026,직거래,,,2**,일반상업,1263.1,11110,종로구,,법인,내자동
2004,4.99,집합,판매,개인,,,"4,000",18,6,2026,직거래,,,137,일반상업,,11110,종로구,,개인,돈의동
1960,103.18,일반,제2종근린생활,법인,,,"300,000",8,6,2026,중개거래,"서울 종로구, 서울 중구",,1**,일반상업,150,11110,종로구,,개인,관훈동
,28.39,일반,제2종근린생활,개인,,,"12,500",15,6,2026,직거래,,,1**,일반상업,19.8,11110,종로구,,개인,돈의동
1998,19.65,일반,제2종근린생활,개인,,,"15,000",8,6,2026,직거래,,,4*,제1종일반주거,14.56,11110,종로구,지분,개인,옥인동
1958,274.38,일반,제1종근린생활,법인,,,"780,000",15,6,2026,중개거래,서울 종로구,,1**,일반상업,135.5,11110,종로구,,개인,종로5가
,47.5,일반,제1종근린생활,개인,,,"135,000",5,6,2026,중개거래,서울 종로구,,*,제2종일반주거,82.6,11110,종로구,,개인,체부동
1968,93.52,집합,업무,법인,,,"75,000",8,6,2026,중개거래,서울 종로구,2,89-4,일반상업,,11110,종로구,,개인,경운동
1985,127.37,집합,업무,법인,,,"143,000",26,6,2026,중개거래,서울 종로구,4,5,일반상업,,11110,종로구,,개인,당주동
,160.83,일반,제2종근린생활,법인,,,"170,000",28,5,2026,중개거래,서울 강남구,,2**,일반상업,158.7,11110,종로구,,개인,원남동
1970,201.82,일반,제2종근린생활,법인,,,"430,000",12,5,2026,중개거래,서울 종로구,,1**,제1종일반주거,99.2,11110,종로구,,법인,팔판동
2010,38.75,집합,제2종근린생활,개인,,,"12,500",21,5,2026,직거래,,,5-1,제2종일반주거,,11110,종로구,,개인,이화동
1984,279.3,일반,제2종근린생활,개인,,,"85,000",29,5,2026,직거래,,,1*,제2종일반주거,170.9,11110,종로구,,개인,창신동
,33.06,일반,제2종근린생활,개인,,,"130,000",28,5,2026,중개거래,서울 중구,,2*,제1종일반주거,59.5,11110,종로구,,개인,팔판동
,26.45,일반,제2종근린생활,법인,,,"58,000",28,5,2026,중개거래,서울 종로구,,2**,제2종일반주거,39.7,11110,종로구,,개인,누하동
1942,138.7,일반,제1종근린생활,법인,,,"431,700",20,5,2026,중개거래,서울 종로구,,4**,일반상업,79.3,11110,종로구,,개인,창신동
1994,119.11,일반,제2종근린생활,법인,,,"70,716",19,5,2026,중개거래,서울 강남구,,2**,일반상업,42.3,11110,종로구,,개인,예지동
2010,162,일반,제2종근린생활,법인,,,"165,000",27,5,2026,중개거래,서울 강남구,,3*,일반상업,59.5,11110,종로구,,개인,익선동
,44.98,일반,제2종근린생활,개인,26.06.24,O,"155,000",29,5,2026,중개거래,서울 강남구,,3*,제1종일반주거,92.6,11110,종로구,,법인,삼청동
,19.97,집합,판매,개인,,,"22,000",29,5,2026,중개거래,경기 하남시,20,289-44,일반상업,,11110,종로구,,개인,종로6가
,103.37,일반,제1종근린생활,법인,,,"350,000",19,5,2026,중개거래,서울 강남구,,2*,제2종일반주거,126.1,11110,종로구,,개인,통의동
1958,237.3,일반,제2종근린생활,법인,,,"735,000",22,5,2026,중개거래,서울 강남구,,1*,일반상업,141.7,11110,종로구,,법인,청진동
1968,898.81,일반,제2종근린생활,개인,,,"1,043,000",12,5,2026,중개거래,서울 중구,,3*,일반상업,178.5,11110,종로구,,개인,인사동
1985,100.57,일반,제1종근린생활,법인,,,"248,000",16,5,2026,중개거래,서울 종로구,,1**,제2종일반주거,71.7,11110,종로구,,개인,통인동
,29.75,일반,제2종근린생활,법인,,,"112,000",28,5,2026,중개거래,서울 강남구,,*,제1종일반주거,66.1,11110,종로구,,법인,계동
,25.11,일반,제2종근린생활,법인,,,"144,500",13,5,2026,중개거래,서울 강남구,,3*,제1종일반주거,56.2,11110,종로구,,법인,재동
1993,216.7,일반,제1종근린생활,법인,,,"138,000",9,5,2026,중개거래,서울 강남구,,1**,제2종일반주거,86.1,11110,종로구,,개인,연건동
1970,19.54,집합,판매,개인,,,"3,000",21,5,2026,직거래,,,436-43,일반상업,,11110,종로구,,개인,창신동
1989,353.61,일반,제2종근린생활,법인,,,"238,000",6,5,2026,중개거래,서울 강남구,,2**,일반상업,135.5,11110,종로구,,개인,충신동
1967,81.92,집합,업무,개인,,,"48,000",21,5,2026,중개거래,서울 종로구,,116-4,일반상업,,11110,종로구,,개인,장사동
2007,205.32,일반,제1종근린생활,법인,,,"640,000",9,5,2026,중개거래,서울 종로구,,6*,제2종일반주거,133.7,11110,종로구,,개인,통의동
1996,32.22,집합,업무,개인,,,"30,600",27,5,2026,직거래,,,327-2,일반상업,,11110,종로구,지분,개인,창신동
1996,46.81,집합,업무,개인,,,"44,400",27,5,2026,직거래,,,327-2,일반상업,,11110,종로구,지분,개인,창신동
2005,60.24,일반,제1종근린생활,법인,,,"345,000",8,5,2026,중개거래,서울 강남구,,2**,제2종일반주거,101.2,11110,종로구,,개인,누하동
2022,121.54,일반,제2종근린생활,법인,,,"136,000",20,5,2026,중개거래,서울 강남구,,7*,제2종일반주거,84.7,11110,종로구,,법인,옥인동
1970,142.08,일반,제2종근린생활,법인,,,"608,800",29,5,2026,중개거래,서울 강남구,,1**,제2종일반주거,185.8,11110,종로구,,법인,통인동
1990,187.87,집합,제2종근린생활,기타,,,"70,000",13,5,2026,중개거래,서울 종로구,2,85-9,제1종일반주거,,11110,종로구,,개인,구기동
2006,5.07,집합,판매,개인,,,"1,600",12,5,2026,직거래,,,48-2,일반상업,,11110,종로구,,개인,인의동
1992,20.36,집합,판매,개인,,,"10,000",30,5,2026,중개거래,서울 종로구,,702,제3종일반주거,,11110,종로구,,개인,창신동
1990,598.44,집합,제1종근린생활,개인,,,"185,000",14,5,2026,중개거래,경기 용인시 기흥구,,122-1,일반상업,,11110,종로구,,개인,적선동
2025,857.79,일반,제2종근린생활,법인,,,"1,500,000",28,5,2026,중개거래,서울 종로구,,*,제2종일반주거,431.1,11110,종로구,,법인,신문로2가
2001,318.82,일반,제2종근린생활,개인,,,"517,500",9,5,2026,중개거래,서울 종로구,,9*,제2종일반주거,135.4,11110,종로구,,개인,창성동
2004,4.12,집합,판매,법인,,,"2,000",27,5,2026,직거래,,,137,일반상업,,11110,종로구,,개인,돈의동
2004,4.12,집합,판매,법인,,,"2,000",27,5,2026,직거래,,,137,일반상업,,11110,종로구,,개인,돈의동
,142.14,일반,제2종근린생활,법인,,,"410,000",4,5,2026,중개거래,서울 강남구,,1**,제2종일반주거,284.3,11110,종로구,,개인,창성동
1994,353.03,일반,제2종근린생활,법인,,,"230,000",15,5,2026,중개거래,서울 강남구,,2**,일반상업,99.2,11110,종로구,,개인,연지동
,65.25,일반,제2종근린생활,법인,,,"169,737",12,5,2026,직거래,,,7*,제1종일반주거,165.3,11110,종로구,,개인,안국동
2004,3.97,집합,판매,개인,,,"1,950",21,5,2026,직거래,,2,137,일반상업,,11110,종로구,,개인,돈의동
1973,8.17,집합,판매,개인,,,"15,000",15,5,2026,중개거래,인천 연수구,,289-44,일반상업,,11110,종로구,,개인,종로6가
1987,139.95,일반,제2종근린생활,개인,26.06.29,O,"250,000",7,5,2026,중개거래,서울 강남구,,1*,일반상업,55.5,11110,종로구,,개인,관철동
1993,347.11,일반,숙박,법인,,,"220,000",7,5,2026,중개거래,서울 종로구,,2**,일반상업,109.1,11110,종로구,,개인,충신동
2017,32.02,집합,제2종근린생활,개인,,,"89,500",14,5,2026,중개거래,서울 종로구,21,199,제2종일반주거,,11110,종로구,,개인,홍파동
1993,347.11,일반,숙박,법인,26.05.20,O,"220,000",7,5,2026,중개거래,서울 종로구,,2**,일반상업,109.1,11110,종로구,,개인,충신동
2017,32.02,집합,제2종근린생활,개인,26.05.20,O,"89,500",14,5,2026,중개거래,서울 종로구,21,199,제2종일반주거,,11110,종로구,,개인,홍파동
1981,356.18,일반,제1종근린생활,법인,,,"2,163,842",14,5,2026,중개거래,서울 강남구,,8*,제1종일반주거,361,11110,종로구,,법인,소격동
,9.78,집합,판매,개인,,,"3,000",11,5,2026,중개거래,서울 종로구,,48-2,일반상업,,11110,종로구,,개인,인의동
1970,201.82,일반,제2종근린생활,법인,26.07.08,O,"129,259",12,5,2026,중개거래,서울 종로구,,1**,제1종일반주거,28.8,11110,종로구,,법인,팔판동
1960,16.98,집합,제2종근린생활,개인,,,"17,180",13,5,2026,직거래,,,165-5,일반상업,,11110,종로구,지분,개인,종로4가
2000,5.72,집합,교육연구,개인,,,"2,500",12,5,2026,직거래,,,20,일반상업,,11110,종로구,,개인,관수동
2004,4.11,집합,판매,법인,,,"2,000",11,5,2026,직거래,,,137,일반상업,,11110,종로구,,개인,돈의동
2004,4.11,집합,판매,법인,,,"2,000",11,5,2026,직거래,,,137,일반상업,,11110,종로구,,개인,돈의동
1993,347.11,일반,숙박,법인,26.05.19,O,"220,000",7,5,2026,중개거래,서울 종로구,,2**,일반상업,109.1,11110,종로구,,개인,충신동
,122.45,일반,제2종근린생활,개인,,,"398,000",7,5,2026,중개거래,서울 종로구,,1**,일반상업,221.5,11110,종로구,,개인,인사동
,7.47,집합,판매,개인,,,"15,000",4,5,2026,직거래,,22,270-3,일반상업,,11110,종로구,,개인,종로6가
,203.71,집합,업무,법인,,,"242,650",17,4,2026,중개거래,서울 종로구,,5,일반상업,,11110,종로구,,개인,당주동
1971,243.69,일반,제2종근린생활,법인,,,"260,570",28,4,2026,중개거래,서울 강남구,,1*,일반상업,106,11110,종로구,,개인,인의동
,16.53,일반,제1종근린생활,개인,,,"25,000",27,4,2026,직거래,,,2**,일반상업,39.7,11110,종로구,,개인,원남동
2017,30.09,집합,판매,개인,,,"37,900",29,4,2026,직거래,,41,126,일반상업,,11110,종로구,,법인,교북동
1967,477.58,일반,제2종근린생활,법인,,,"624,906",28,4,2026,중개거래,서울 종로구,,*,제1종일반주거,334.9,11110,종로구,,법인,신문로2가
2007,67.01,집합,기타,개인,,,"21,000",28,4,2026,중개거래,서울 종로구,,24,일반상업,,11110,종로구,,개인,종로1가
,57.83,일반,제2종근린생활,법인,,,"190,000",13,4,2026,중개거래,서울 강남구,,*,제1종일반주거,115.7,11110,종로구,,개인,계동
1997,8.41,집합,판매,개인,,,"5,858",23,4,2026,직거래,,,328-18,일반상업,,11110,종로구,,법인,창신동
2010,163.98,일반,제2종근린생활,개인,,,"200,000",28,4,2026,직거래,,,9*,제2종일반주거,111.2,11110,종로구,,법인,누상동
,36.45,일반,제2종근린생활,법인,,,"190,000",23,4,2026,중개거래,서울 종로구,,1**,일반상업,82.6,11110,종로구,,개인,종로5가
1959,99.18,일반,제2종근린생활,개인,,,"258,000",16,4,2026,중개거래,서울 강남구,,8*,제1종일반주거,165.3,11110,종로구,,개인,계동
1968,278.2,일반,제2종근린생활,개인,26.07.10,O,"160,000",14,4,2026,중개거래,서울 강남구,,1**,일반상업,89.3,11110,종로구,,개인,충신동
2009,661.83,집합,기타,개인,,,"230,000",30,4,2026,중개거래,서울 종로구,,766,제2종일반주거,,11110,종로구,,개인,숭인동
,203.71,집합,업무,법인,26.06.12,O,"242,650",17,4,2026,중개거래,서울 종로구,8,5,일반상업,,11110,종로구,지분,개인,당주동
1993,42.35,집합,제2종근린생활,개인,,,"5,000",25,4,2026,중개거래,서울 중구,,91-1,일반상업,,11110,종로구,지분,개인,경운동
1967,302.21,일반,제2종근린생활,개인,,,"205,000",30,4,2026,중개거래,서울 중구,,8*,일반상업,70.1,11110,종로구,,개인,관수동
,8.36,집합,판매,개인,,,"40,000",29,4,2026,중개거래,서울 종로구,21,270-3,일반상업,,11110,종로구,,개인,종로6가
2021,273.41,일반,제2종근린생활,법인,,,"322,162",24,4,2026,중개거래,서울 종로구,,1**,제1종일반주거,150.8,11110,종로구,,개인,누하동
,51.7,일반,제1종근린생활,법인,,,"230,000",22,4,2026,직거래,,,1**,준주거,67.9,11110,종로구,,개인,계동
1985,15.54,집합,판매,개인,,,"13,000",15,4,2026,중개거래,서울 종로구,,160,일반상업,,11110,종로구,,개인,당주동
2006,28.15,집합,판매,개인,,,"26,000",22,4,2026,중개거래,서울 종로구,1,23-76,제2종일반주거,,11110,종로구,,개인,창신동
1966,870.38,일반,제1종근린생활,법인,,,"1,800,000",21,4,2026,직거래,,,3*,일반상업,309.4,11110,종로구,,법인,관철동
1994,293.58,일반,제1종근린생활,개인,,,"242,616",27,4,2026,중개거래,서울 종로구,,7*,제1종일반주거,100.8,11110,종로구,,개인,원서동
2021,273.41,일반,제2종근린생활,법인,26.05.06,O,"327,500",24,4,2026,중개거래,서울 종로구,,1**,제1종일반주거,150.8,11110,종로구,,개인,누하동
,426.08,일반,숙박,개인,,,"266,000",7,4,2026,직거래,,,2*,일반상업,164,11110,종로구,,개인,운니동
,291.13,일반,제2종근린생활,법인,,,"495,000",13,4,2026,중개거래,서울 강남구,,8*,일반상업,74,11110,종로구,,개인,종로2가
,5.07,집합,판매,개인,,,"2,375",17,4,2026,중개거래,서울 종로구,,48-2,일반상업,,11110,종로구,,개인,인의동
,5.07,집합,판매,개인,,,"2,375",17,4,2026,중개거래,서울 종로구,,48-2,일반상업,,11110,종로구,,개인,인의동
,5.07,집합,판매,개인,,,"2,375",17,4,2026,중개거래,서울 종로구,,48-2,일반상업,,11110,종로구,,개인,인의동
,5.07,집합,판매,개인,,,"2,375",17,4,2026,중개거래,서울 종로구,,48-2,일반상업,,11110,종로구,,개인,인의동
,55.93,일반,제2종근린생활,법인,,,"290,000",1,4,2026,중개거래,서울 강남구,,1**,일반상업,109.1,11110,종로구,,개인,익선동
2008,817.47,집합,제2종근린생활,개인,,,"204,018",20,4,2026,중개거래,서울 강남구,,9,준주거,,11110,종로구,,개인,사직동
2008,64.37,집합,제2종근린생활,개인,,,"15,982",20,4,2026,중개거래,서울 강남구,,9,준주거,,11110,종로구,,개인,사직동
,120.67,일반,제2종근린생활,법인,26.04.30,O,"470,000",14,4,2026,중개거래,서울 종로구,,8*,제2종일반주거,161.8,11110,종로구,,개인,명륜4가
1997,8.41,집합,판매,개인,,,"3,000",9,4,2026,직거래,,,328-18,일반상업,,11110,종로구,,개인,창신동
1982,17098.51,일반,업무,법인,,,"13,691,530",14,4,2026,직거래,,,1**,일반상업,2767.1,11110,종로구,,법인,인의동
2005,81.02,집합,숙박,법인,,,"95,000",13,4,2026,중개거래,서울 종로구,17,85,일반상업,,11110,종로구,,개인,수송동
1988,9973.71,일반,업무,법인,,,"5,400,000",3,4,2026,직거래,,,1***,일반상업,1884.3,11110,종로구,,법인,숭인동
,17.12,일반,제2종근린생활,개인,,,"37,000",13,4,2026,직거래,,,1**,일반상업,33.1,11110,종로구,,개인,관훈동
2005,39.67,집합,숙박,개인,,,"47,000",6,4,2026,중개거래,서울 종로구,6,85,일반상업,,11110,종로구,,법인,수송동
1996,8.32,집합,제2종근린생활,개인,,,"14,000",9,4,2026,직거래,,,327-2,일반상업,,11110,종로구,,개인,창신동
,62.81,일반,제1종근린생활,개인,,,"139,000",5,4,2026,중개거래,서울 종로구,,1**,제3종일반주거,99.2,11110,종로구,,개인,혜화동
1991,384.64,일반,제1종근린생활,법인,,,"385,000",8,4,2026,중개거래,"서울 노원구, 서울 중구",,1**,일반상업,148.8,11110,종로구,,개인,낙원동
1968,28.44,집합,업무,개인,,,"21,500",7,4,2026,중개거래,서울 종로구,,89-4,일반상업,,11110,종로구,,개인,경운동
1968,28.44,집합,업무,개인,,,"21,500",7,4,2026,중개거래,서울 종로구,,89-4,일반상업,,11110,종로구,,개인,경운동
,42.98,일반,제2종근린생활,개인,,,"263,000",2,4,2026,중개거래,서울 종로구,,4*,제1종일반주거,68.8,11110,종로구,,개인,재동
,111.06,일반,숙박,법인,,,"89,500",31,3,2026,중개거래,서울 강남구,,1**,준주거,66.1,11110,종로구,,개인,숭인동
2019,461.28,일반,제2종근린생활,법인,,,"785,000",31,3,2026,중개거래,서울 강남구,,1**,제2종일반주거,187.1,11110,종로구,,개인,통인동
,125.61,일반,제1종근린생활,법인,,,"820,000",30,3,2026,중개거래,서울 강남구,,1**,일반상업,153.7,11110,종로구,,개인,관훈동
